Stock,EventD,ER_Date,ER_A/B,Div_Date,OptionEX,OView,Buy_%,Sell_%,C/P,Strike,StockV,Rank,Avg_Price,Volume,OIa,OI_Change,MillionD,MaxD,Huge
WIX,180719.0,20180725.0,bmo,,180817.0,Down,61.97,38.03,P,110.0,104.65,95.0,8.5,1525.0,2020.0,1430.0,1.216,1.216,1---1
PEP,180719.0,20181002.0,bmo,20180906.0,180921.0,Down,1.25,98.04,C,120.0,115.77,96.0,1.239,10447.0,1688.0,9663.0,1.198,1.198,1---1
BBY,180719.0,20180827.0,bmo,,180921.0,Down,93.79,6.12,P,80.0,77.98,97.0,5.712999999999999,2272.0,2039.0,2008.0,1.147,1.147,1---1
V,180719.0,20180725.0,amc,,180921.0,Down,18.86,76.47,C,145.0,140.13,97.0,2.7760000000000002,5823.0,12036.0,4076.0,1.1320000000000001,1.1320000000000001,2---2
V,180719.0,20180725.0,amc,,191220.0,Down,38.5,61.5,C,150.0,140.13,93.0,12.190999999999999,587.0,619.0,581.0,0.708,1.1320000000000001,2---2
V,180719.0,20180725.0,amc,,180817.0,Down,34.23,64.35,C,150.0,140.13,93.0,0.517,20752.0,1153.0,11803.0,0.61,1.1320000000000001,2---2
V,180719.0,20180725.0,amc,,190118.0,Up,94.89,3.7,C,150.0,140.13,93.0,4.418,919.0,2547.0,899.0,0.397,1.1320000000000001,2---2
TTWO,180719.0,20180802.0,amc,,190118.0,Up,91.33,8.38,C,130.0,127.41,98.0,12.319,1038.0,2787.0,909.0,1.12,1.12,2---2
AA,180719.0,20181016.0,amc,,180817.0,Down,70.81,16.11,P,50.0,41.56,83.0,7.735,596.0,5887.0,512.0,0.396,1.117,1---2
AA,180719.0,20181016.0,amc,,180921.0,Down,97.86,1.17,P,50.0,41.56,83.0,7.644,514.0,208.0,512.0,0.391,1.117,1---2
AA,180719.0,20181016.0,amc,,180720.0,Down,72.09,22.67,P,47.5,41.56,87.0,2.781,172.0,4048.0,-1369.0,-0.381,1.117,1---2
AA,180719.0,20181016.0,amc,,180720.0,Down,64.46,9.82,P,48.0,41.56,87.0,3.716,560.0,2523.0,-1458.0,-0.542,1.117,1---2
AA,180719.0,20181016.0,amc,,180720.0,Down,99.62,0.38,P,50.0,41.56,83.0,6.752999999999999,530.0,2628.0,-1654.0,-1.117,1.117,1---2
EBAY,180719.0,20181016.0,amc,,200117.0,Up,2.71,97.29,P,33.0,34.11,103.0,3.0610000000000004,4395.0,2924.0,3638.0,1.114,1.114,1---2
EBAY,180719.0,20181016.0,amc,,180720.0,Down,58.13,37.26,P,36.0,34.11,95.0,1.186,4769.0,9518.0,-2852.0,-0.33799999999999997,1.114,1---2
FCX,180719.0,20180725.0,bmo,,190118.0,Down,9.46,0.23,P,18.0,15.8,88.0,2.967,4429.0,1973.0,3734.0,1.1079999999999999,1.1079999999999999,1---1
FCX,180719.0,20180725.0,bmo,,180817.0,Up,60.28,37.67,C,17.0,15.8,93.0,0.41200000000000003,14539.0,39839.0,9981.0,0.41100000000000003,1.1079999999999999,1---1
FCX,180719.0,20180725.0,bmo,,190118.0,Up,13.02,5.41,C,18.0,15.8,88.0,0.99,4937.0,3435.0,3842.0,0.38,1.1079999999999999,1---1
FCX,180719.0,20180725.0,bmo,,181116.0,Up,55.51,41.82,C,17.0,15.8,93.0,1.052,8151.0,4734.0,3424.0,0.36,1.1079999999999999,1---1
BA,180719.0,20180725.0,bmo,20180809.0,180921.0,Up,3.46,96.54,P,350.0,355.33,102.0,11.77,955.0,961.0,918.0,1.08,1.08,2---2
BA,180719.0,20180725.0,bmo,20180809.0,200117.0,Down,0.0,100.0,C,255.0,355.33,139.0,112.2,50.0,95.0,50.0,0.561,1.08,2---2
BA,180719.0,20180725.0,bmo,20180809.0,180921.0,Down,85.91,0.53,P,320.0,355.33,111.0,4.022,937.0,1645.0,924.0,0.37200000000000005,1.08,2---2
BA,180719.0,20180725.0,bmo,20180809.0,181019.0,Up,72.39,27.24,C,380.0,355.33,94.0,8.716000000000001,547.0,186.0,417.0,0.363,1.08,2---2
BA,180719.0,20180725.0,bmo,20180809.0,180720.0,Up,29.41,70.59,P,370.0,355.33,96.0,13.009,17.0,1809.0,-825.0,-1.073,1.08,2---2
ADBE,180719.0,20180913.0,amc,,180817.0,Down,8.16,3.53,P,260.0,257.68,99.0,7.231,1360.0,291.0,1219.0,0.882,1.064,2---2
ADBE,180719.0,20180913.0,amc,,180817.0,Down,14.43,82.64,C,260.0,257.68,99.0,5.779,1947.0,2051.0,1037.0,0.599,1.064,2---2
ADBE,180719.0,20180913.0,amc,,190118.0,Down,100.0,0.0,P,240.0,257.68,107.0,10.9,501.0,338.0,500.0,0.545,1.064,2---2
ADBE,180719.0,20180913.0,amc,,180720.0,Up,0.0,100.0,P,270.0,257.68,95.0,12.2,500.0,556.0,-247.0,-0.301,1.064,2---2
ADBE,180719.0,20180913.0,amc,,180720.0,Up,83.33,16.67,C,185.0,257.68,139.0,72.4,6.0,374.0,-42.0,-0.304,1.064,2---2
ADBE,180719.0,20180913.0,amc,,180720.0,Up,100.0,0.0,C,180.0,257.68,143.0,78.55,2.0,442.0,-43.0,-0.33799999999999997,1.064,2---2
ADBE,180719.0,20180913.0,amc,,180720.0,Up,71.43,28.57,C,210.0,257.68,123.0,47.16,7.0,886.0,-194.0,-0.915,1.064,2---2
ADBE,180719.0,20180913.0,amc,,180720.0,Down,12.38,87.28,C,250.0,257.68,103.0,8.091000000000001,1494.0,9993.0,-1315.0,-1.064,1.064,2---2
DISH,180719.0,20180801.0,bmo,,180921.0,Down,99.84,0.0,P,30.0,31.2,104.0,1.713,6177.0,3836.0,6157.0,1.055,1.055,1---1
DISH,180719.0,20180801.0,bmo,,180817.0,Down,97.31,2.64,P,30.0,31.2,104.0,1.126,6329.0,3393.0,6128.0,0.69,1.055,1---1
DISH,180719.0,20180801.0,bmo,,180817.0,Up,0.06,99.94,P,32.5,31.2,96.0,2.29,5003.0,5079.0,-1503.0,-0.344,1.055,1---1
DLR,180719.0,20180726.0,amc,,180720.0,Down,0.57,1.27,C,110.0,116.68,106.0,6.765,1570.0,3182.0,-1550.0,-1.0490000000000002,1.0490000000000002,1---1
ATVI,180719.0,20180802.0,amc,,200117.0,Up,98.89,1.11,C,82.5,80.61,98.0,12.863,809.0,32.0,808.0,1.0390000000000001,1.0390000000000001,1---1
MSFT,180719.0,20180719.0,amc,20180815.0,180727.0,Down,41.7,48.1,C,105.0,104.4,99.0,2.049,9383.0,3844.0,5055.0,1.036,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,180720.0,Down,37.44,52.0,C,106.0,104.4,98.0,1.185,24050.0,21446.0,8621.0,1.021,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,180720.0,Up,32.04,48.78,P,104.0,104.4,100.0,1.626,9722.0,2945.0,5726.0,0.9309999999999999,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,190118.0,Down,9.77,34.97,C,110.0,104.4,95.0,4.418,3246.0,37073.0,2046.0,0.904,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,180817.0,Up,37.8,56.6,P,105.0,104.4,99.0,3.228,3786.0,4637.0,2674.0,0.863,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,180921.0,Up,44.53,43.49,C,105.0,104.4,99.0,3.6189999999999998,3247.0,30236.0,2194.0,0.794,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,180817.0,Up,59.24,34.84,C,110.0,104.4,95.0,0.9359999999999999,14459.0,21677.0,8207.0,0.768,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,180817.0,Up,46.15,42.13,C,105.0,104.4,99.0,2.653,9866.0,26935.0,2555.0,0.6779999999999999,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,180727.0,Up,53.05,37.37,C,107.0,104.4,98.0,1.248,5020.0,2706.0,3591.0,0.44799999999999995,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,190621.0,Down,99.51,0.49,P,92.5,104.4,113.0,4.118,1022.0,2788.0,1016.0,0.418,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,180727.0,Up,19.34,76.6,P,105.0,104.4,99.0,2.46,2316.0,6200.0,1606.0,0.395,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,181019.0,Down,31.68,67.02,C,105.0,104.4,99.0,4.552,2383.0,6872.0,821.0,0.374,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,180720.0,Up,41.84,41.32,C,104.0,104.4,100.0,2.104,6116.0,6254.0,1770.0,0.37200000000000005,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,180921.0,Down,72.02,26.72,P,105.0,104.4,99.0,3.991,1190.0,3449.0,901.0,0.36,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,180727.0,Down,43.69,49.07,C,104.0,104.4,100.0,2.525,2268.0,1335.0,1416.0,0.35700000000000004,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,190621.0,Up,90.4,9.6,C,90.0,104.4,116.0,18.74,177.0,554.0,161.0,0.302,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,180720.0,Down,27.7,70.34,C,90.0,104.4,116.0,14.686,816.0,4870.0,-330.0,-0.485,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,200117.0,Down,1.55,98.45,C,90.0,104.4,116.0,21.703000000000003,452.0,7066.0,-376.0,-0.816,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,180720.0,Up,70.18,25.47,C,100.0,104.4,104.0,4.927,4084.0,29257.0,-1920.0,-0.946,1.036,2---2
MSFT,180719.0,20180719.0,amc,20180815.0,180720.0,Down,35.06,54.5,C,103.0,104.4,101.0,2.758,9101.0,12702.0,-3455.0,-0.953,1.036,2---2
DIS,180719.0,20180807.0,amc,,190621.0,Up,91.44,8.56,C,115.0,112.13,98.0,9.283999999999999,1239.0,574.0,1104.0,1.025,1.025,1---2
DIS,180719.0,20180807.0,amc,,181019.0,Up,84.14,10.44,C,120.0,112.13,93.0,2.186,6331.0,3248.0,3989.0,0.872,1.025,1---2
DIS,180719.0,20180807.0,amc,,180817.0,Up,81.83,15.22,C,115.0,112.13,98.0,2.189,11338.0,4289.0,3573.0,0.782,1.025,1---2
DIS,180719.0,20180807.0,amc,,180921.0,Up,69.01,30.34,C,120.0,112.13,93.0,1.445,9008.0,7609.0,3826.0,0.5529999999999999,1.025,1---2
DIS,180719.0,20180807.0,amc,,180720.0,Down,36.6,60.72,C,110.0,112.13,102.0,3.3489999999999998,3462.0,33043.0,-1202.0,-0.40299999999999997,1.025,1---2
DIS,180719.0,20180807.0,amc,,180727.0,Down,18.04,80.33,C,111.0,112.13,101.0,2.764,5079.0,7805.0,-1614.0,-0.446,1.025,1---2
DIS,180719.0,20180807.0,amc,,180921.0,Down,30.0,38.75,C,105.0,112.13,107.0,10.248,640.0,6340.0,-469.0,-0.48100000000000004,1.025,1---2
DIS,180719.0,20180807.0,amc,,180720.0,Up,45.89,35.16,C,105.0,112.13,107.0,8.123,475.0,20633.0,-916.0,-0.7440000000000001,1.025,1---2
FOXA,180719.0,20180808.0,amc,,190118.0,Up,77.61,14.29,C,50.0,46.65,93.0,0.7859999999999999,15450.0,739.0,12885.0,1.012,1.012,1---1
FOXA,180719.0,20180808.0,amc,,180817.0,Up,11.14,17.51,P,46.0,46.65,101.0,0.7709999999999999,5764.0,43100.0,4545.0,0.35,1.012,1---1
FOXA,180719.0,20180808.0,amc,,180817.0,Down,1.36,98.45,C,46.0,46.65,101.0,0.8240000000000001,4190.0,171.0,4079.0,0.336,1.012,1---1
FOXA,180719.0,20180808.0,amc,,190118.0,Down,10.01,89.99,C,48.0,46.65,97.0,1.466,2247.0,117.0,2226.0,0.326,1.012,1---1
FOXA,180719.0,20180808.0,amc,,180720.0,Up,9.59,90.41,P,47.0,46.65,99.0,0.838,5505.0,21236.0,-4924.0,-0.413,1.012,1---1
FOXA,180719.0,20180808.0,amc,,180720.0,Down,53.23,46.77,P,48.0,46.65,97.0,2.0869999999999997,665.0,14421.0,-2783.0,-0.581,1.012,1---1
QCOM,180719.0,20180725.0,amc,20180904.0,180727.0,Up,71.22,18.59,C,60.0,59.31,99.0,1.33,3819.0,8925.0,2750.0,0.366,1.002,2---2
QCOM,180719.0,20180725.0,amc,20180904.0,180720.0,Up,92.42,6.07,C,57.5,59.31,103.0,1.964,10525.0,24269.0,-5102.0,-1.002,1.002,2---2
TPX,180719.0,20180726.0,bmo,,181221.0,Up,100.0,0.0,C,55.0,54.24,99.0,5.6979999999999995,1750.0,2076.0,1750.0,0.997,0.997,2---2
TPX,180719.0,20180726.0,bmo,,180817.0,Down,98.59,1.3,P,50.0,54.24,108.0,2.0069999999999997,3552.0,4235.0,3446.0,0.691,0.997,2---2
TPX,180719.0,20180726.0,bmo,,180817.0,Up,0.0,0.34,P,47.5,54.24,114.0,1.155,3512.0,4569.0,-2911.0,-0.336,0.997,2---2
TPX,180719.0,20180726.0,bmo,,180921.0,Down,0.06,99.94,C,52.5,54.24,103.0,4.77,1626.0,3235.0,-1525.0,-0.727,0.997,2---2
DISCA,180719.0,20180807.0,bmo,,180817.0,Up,79.07,17.64,C,27.5,26.69,97.0,0.995,11154.0,236.0,9892.0,0.9840000000000001,0.9840000000000001,1---1
DISCA,180719.0,20180807.0,bmo,,180817.0,Up,1.69,97.98,P,25.0,26.69,107.0,0.537,7920.0,2465.0,7842.0,0.42100000000000004,0.9840000000000001,1---1
BAC,180719.0,20181015.0,bmo,,180817.0,Up,27.41,72.52,P,30.0,29.67,99.0,0.655,22515.0,54055.0,15026.0,0.9840000000000001,0.9840000000000001,2---2
BAC,180719.0,20181015.0,bmo,,180817.0,Up,69.44,30.52,C,30.0,29.67,99.0,0.5379999999999999,24743.0,115801.0,14678.0,0.79,0.9840000000000001,2---2
BAC,180719.0,20181015.0,bmo,,180921.0,Down,22.3,77.54,C,30.0,29.67,99.0,0.8690000000000001,5753.0,38669.0,4041.0,0.35100000000000003,0.9840000000000001,2---2
BAC,180719.0,20181015.0,bmo,,180720.0,Down,88.47,11.04,P,30.0,29.67,99.0,0.261,23329.0,125397.0,-15853.0,-0.413,0.9840000000000001,2---2
ISRG,180719.0,20180719.0,amc,,181019.0,Up,81.9,17.24,C,450.0,521.29,116.0,84.45700000000001,116.0,195.0,115.0,0.971,0.971,1---2
ISRG,180719.0,20180719.0,amc,,180817.0,Up,66.77,28.78,C,525.0,521.29,99.0,18.015,337.0,111.0,234.0,0.42200000000000004,0.971,1---2
ISRG,180719.0,20180719.0,amc,,181019.0,Down,100.0,0.0,P,540.0,521.29,97.0,37.0,100.0,17.0,100.0,0.37,0.971,1---2
ISRG,180719.0,20180719.0,amc,,180720.0,Down,42.59,51.85,C,525.0,521.29,99.0,11.69,864.0,727.0,285.0,0.33299999999999996,0.971,1---2
ISRG,180719.0,20180719.0,amc,,180720.0,Up,51.96,45.25,C,500.0,521.29,104.0,27.586,358.0,1111.0,-165.0,-0.455,0.971,1---2
XLI,180719.0,,,,180921.0,Down,99.88,0.12,P,72.0,74.52,103.0,1.035,10012.0,25833.0,9353.0,0.968,0.968,1---1
PH,180719.0,20180802.0,bmo,,181116.0,Up,27.14,15.53,C,170.0,165.08,97.0,6.756,1507.0,124.0,1423.0,0.961,0.961,1---1
TER,180719.0,20180724.0,amc,,180817.0,Up,59.05,40.95,C,35.0,40.03,114.0,5.496,1790.0,3.0,1747.0,0.96,0.96,1---1
NVS,180719.0,,,,181019.0,Up,98.84,1.11,C,85.0,80.8,95.0,1.185,4761.0,830.0,4383.0,0.519,0.932,1---1
NVS,180719.0,,,,180720.0,Unknow,50.0,50.0,C,75.0,80.8,108.0,6.067,4.0,5621.0,-1020.0,-0.619,0.932,1---1
NVS,180719.0,,,,180720.0,Up,97.12,2.79,C,80.0,80.8,101.0,1.069,10057.0,15493.0,-8718.0,-0.932,0.932,1---1
VMW,180719.0,20180822.0,amc,,180720.0,Down,7.69,92.31,C,130.0,152.0,117.0,22.337,13.0,1590.0,-269.0,-0.601,0.924,1---1
VMW,180719.0,20180822.0,amc,,180720.0,Down,33.33,66.67,C,125.0,152.0,122.0,26.865,3.0,4153.0,-344.0,-0.924,0.924,1---1
SPG,180719.0,20180730.0,bmo,,180817.0,Down,1.57,97.52,C,175.0,173.96,99.0,2.872,1212.0,450.0,1199.0,0.344,0.9229999999999999,1---1
SPG,180719.0,20180730.0,bmo,,180720.0,Up,99.85,0.08,C,165.0,173.96,105.0,7.97,1315.0,6037.0,-1158.0,-0.9229999999999999,0.9229999999999999,1---1
C,180719.0,20181012.0,bmo,,190118.0,Down,10.49,89.22,C,70.0,68.99,99.0,3.702,3461.0,18230.0,2206.0,0.8170000000000001,0.907,1---2
C,180719.0,20181012.0,bmo,,180921.0,Up,62.22,31.78,C,67.5,68.99,102.0,3.0269999999999997,2986.0,16502.0,1612.0,0.488,0.907,1---2
C,180719.0,20181012.0,bmo,,181221.0,Down,45.28,54.72,C,80.0,68.99,86.0,0.52,7613.0,16820.0,7496.0,0.39,0.907,1---2
C,180719.0,20181012.0,bmo,,180720.0,Down,44.74,46.49,C,65.0,68.99,106.0,4.023,114.0,5992.0,-794.0,-0.319,0.907,1---2
C,180719.0,20181012.0,bmo,,180720.0,Down,12.68,81.69,C,66.0,68.99,105.0,3.009,71.0,6671.0,-3014.0,-0.907,0.907,1---2
EDU,180719.0,20180724.0,bmo,,181019.0,Down,30.03,61.77,C,95.0,93.96,99.0,7.4879999999999995,1805.0,5762.0,-1203.0,-0.9009999999999999,0.9009999999999999,1---2
PBR,180719.0,,,,181116.0,Up,99.78,0.11,C,13.0,10.77,83.0,0.762,12037.0,5899.0,11804.0,0.9,0.9,1---2
PBR,180719.0,,,,180817.0,Down,99.88,0.06,P,12.0,10.77,90.0,1.4569999999999999,5015.0,12676.0,3342.0,0.48700000000000004,0.9,1---2
KEM,180719.0,20180725.0,bmo,,180921.0,Up,100.0,0.0,C,25.0,29.39,118.0,5.37,1000.0,993.0,1000.0,0.537,0.884,1---1
KEM,180719.0,20180725.0,bmo,,180720.0,Down,0.0,100.0,C,20.0,29.39,147.0,9.37,1000.0,1358.0,-943.0,-0.884,0.884,1---1
SMH,180719.0,,,,180720.0,Up,42.5,57.5,P,110.0,106.77,97.0,3.3360000000000003,80.0,6103.0,-2643.0,-0.882,0.882,2---2
OIH,180719.0,,,,180817.0,Down,99.56,0.4,P,27.0,25.63,95.0,1.589,5022.0,1358.0,5016.0,0.797,0.8640000000000001,1---2
OIH,180719.0,,,,180720.0,Down,99.96,0.02,P,27.0,25.63,95.0,1.3119999999999998,5004.0,12817.0,-6586.0,-0.8640000000000001,0.8640000000000001,1---2
SKX,180719.0,20180719.0,amc,,180817.0,Up,94.35,4.14,C,34.0,33.25,98.0,2.26,4850.0,954.0,3794.0,0.857,0.857,1---2
SKX,180719.0,20180719.0,amc,,180720.0,Up,62.08,30.93,C,35.5,33.25,94.0,1.429,5868.0,2351.0,5563.0,0.795,0.857,1---2
SKX,180719.0,20180719.0,amc,,181019.0,Down,12.48,15.57,C,33.0,33.25,101.0,3.7689999999999997,1618.0,224.0,1452.0,0.547,0.857,1---2
SKX,180719.0,20180719.0,amc,,180720.0,Down,27.84,70.32,C,33.5,33.25,99.0,2.185,2561.0,250.0,2276.0,0.49700000000000005,0.857,1---2
SKX,180719.0,20180719.0,amc,,180720.0,Down,17.67,79.09,C,32.0,33.25,104.0,2.616,4324.0,5287.0,-2050.0,-0.536,0.857,1---2
FFIV,180719.0,20180725.0,bmo,,180817.0,Up,39.53,53.53,P,180.0,171.69,95.0,11.462,850.0,508.0,743.0,0.852,0.852,1---1
FFIV,180719.0,20180725.0,bmo,,180727.0,Down,74.76,16.35,P,180.0,171.69,95.0,10.455,832.0,475.0,721.0,0.754,0.852,1---1
CZR,180719.0,20180801.0,amc,,190118.0,Up,99.87,0.13,C,12.0,11.55,96.0,1.213,7466.0,12249.0,6955.0,0.8440000000000001,0.8440000000000001,1---2
TWTR,180719.0,20180727.0,bmo,,180720.0,Down,30.77,69.23,C,33.0,43.44,132.0,10.544,13.0,1761.0,-452.0,-0.47700000000000004,0.843,2---2
TWTR,180719.0,20180727.0,bmo,,180720.0,Down,4.63,92.6,C,37.0,43.44,117.0,6.5120000000000005,1081.0,2580.0,-1020.0,-0.664,0.843,2---2
TWTR,180719.0,20180727.0,bmo,,180720.0,Up,96.95,1.2,C,35.0,43.44,124.0,8.618,1081.0,8196.0,-869.0,-0.7490000000000001,0.843,2---2
TWTR,180719.0,20180727.0,bmo,,180720.0,Up,53.92,11.76,C,36.0,43.44,121.0,7.53,102.0,19291.0,-1119.0,-0.843,0.843,2---2
XLE,180719.0,,,,180817.0,Up,71.64,0.81,C,75.0,75.15,100.0,1.6469999999999998,7326.0,1955.0,5093.0,0.8390000000000001,0.8390000000000001,1---2
BBBY,180719.0,20180925.0,amc,20180913.0,190118.0,Down,98.32,1.68,P,20.0,19.23,96.0,2.722,4105.0,1583.0,3028.0,0.8240000000000001,0.8240000000000001,1---1
BUD,180719.0,,,,180817.0,Up,95.0,5.0,C,100.0,103.53,104.0,4.57,20.0,7360.0,1800.0,0.823,0.823,2---2
BUD,180719.0,,,,180727.0,Down,98.79,1.1,P,102.0,103.53,101.0,1.5230000000000001,3544.0,233.0,3503.0,0.5329999999999999,0.823,2---2
BUD,180719.0,,,,180727.0,Unknow,0.0,0.0,P,99.0,103.53,105.0,0.52,7000.0,106.0,7000.0,0.364,0.823,2---2
GM,180719.0,20180725.0,bmo,,181221.0,Down,37.86,59.99,C,35.0,39.31,112.0,5.348,1437.0,34.0,1146.0,0.613,0.805,2---2
GM,180719.0,20180725.0,bmo,,180720.0,Down,70.0,30.0,P,43.0,39.31,91.0,3.63,10.0,2881.0,-1643.0,-0.596,0.805,2---2
GM,180719.0,20180725.0,bmo,,180720.0,Up,5.13,82.05,P,41.0,39.31,96.0,1.61,78.0,12438.0,-5002.0,-0.805,0.805,2---2
MMM,180719.0,20180724.0,bmo,,190118.0,Up,97.47,2.53,C,210.0,201.6,96.0,7.906000000000001,1028.0,1830.0,1012.0,0.8,0.8,1---2
MMM,180719.0,20180724.0,bmo,,190118.0,Down,99.01,0.99,P,175.0,201.6,115.0,3.795,1013.0,2674.0,1000.0,0.38,0.8,1---2
MMM,180719.0,20180724.0,bmo,,180817.0,Up,88.67,11.33,C,180.0,201.6,112.0,22.836,150.0,19.0,150.0,0.34299999999999997,0.8,1---2
SIX,180719.0,20180725.0,bmo,,180817.0,Down,0.0,0.14,C,72.5,71.01,98.0,1.64,5007.0,211.0,4840.0,0.794,0.794,1---1
SIX,180719.0,20180725.0,bmo,,180817.0,Up,0.34,0.0,C,75.0,71.01,95.0,0.838,5017.0,33.0,5006.0,0.419,0.794,1---1
SIX,180719.0,20180725.0,bmo,,180817.0,Up,0.0,100.0,P,65.0,71.01,109.0,0.625,5010.0,61.0,4985.0,0.312,0.794,1---1
THO,180719.0,20180925.0,amc,,180817.0,Up,97.87,1.78,C,105.0,103.27,98.0,3.194,2583.0,679.0,2482.0,0.7929999999999999,0.7929999999999999,1---1
IBM,180719.0,20181015.0,amc,,190621.0,Down,2.03,97.53,C,155.0,149.24,96.0,7.468999999999999,1134.0,447.0,1055.0,0.7879999999999999,0.7879999999999999,2---2
IBM,180719.0,20181015.0,amc,,180817.0,Down,43.0,50.0,C,150.0,149.24,99.0,2.1390000000000002,10957.0,9686.0,3398.0,0.727,0.7879999999999999,2---2
IBM,180719.0,20181015.0,amc,,190621.0,Down,0.0,22.37,C,130.0,149.24,115.0,21.53,219.0,246.0,187.0,0.40299999999999997,0.7879999999999999,2---2
IBM,180719.0,20181015.0,amc,,190118.0,Up,11.86,12.56,P,140.0,149.24,107.0,4.301,1003.0,4997.0,705.0,0.303,0.7879999999999999,2---2
IBM,180719.0,20181015.0,amc,,200117.0,Up,99.34,0.0,C,130.0,149.24,115.0,23.974,151.0,722.0,-139.0,-0.33299999999999996,0.7879999999999999,2---2
IBM,180719.0,20181015.0,amc,,180720.0,Up,52.07,44.74,C,145.0,149.24,103.0,4.248,4544.0,24290.0,-1725.0,-0.733,0.7879999999999999,2---2
PDCE,180719.0,20180808.0,amc,,180817.0,Down,0.0,100.0,C,60.0,60.77,101.0,3.318,7095.0,31.0,2358.0,0.782,0.782,1---1
SWK,180719.0,20180720.0,bmo,,180720.0,Down,99.34,0.54,P,137.0,139.65,102.0,2.191,4418.0,276.0,3524.0,0.772,0.772,1---1
SWK,180719.0,20180720.0,bmo,,180727.0,Up,84.56,9.17,C,139.0,139.65,100.0,3.641,1800.0,5.0,1254.0,0.457,0.772,1---1
SWK,180719.0,20180720.0,bmo,,180727.0,Down,1.1,98.74,C,137.0,139.65,102.0,4.316,1270.0,1284.0,-1195.0,-0.516,0.772,1---1
ENTA,180719.0,20180807.0,amc,,180720.0,Up,100.0,0.0,C,95.0,123.13,130.0,28.4,300.0,314.0,-270.0,-0.767,0.767,1---1
UNH,180719.0,20181015.0,bmo,,200117.0,Down,0.0,82.46,C,260.0,252.93,97.0,26.659000000000002,285.0,2297.0,285.0,0.76,0.76,2---2
UNH,180719.0,20181015.0,bmo,,190621.0,Up,75.6,24.4,C,260.0,252.93,97.0,17.75,291.0,187.0,227.0,0.40299999999999997,0.76,2---2
BPY,180719.0,,,,180921.0,Down,88.89,11.11,P,25.0,19.84,79.0,6.92,450.0,42682.0,1089.0,0.754,0.754,2---2
LOW,180719.0,20180822.0,bmo,20180724.0,180720.0,Up,94.59,5.41,C,85.0,101.39,119.0,16.386,37.0,10919.0,-249.0,-0.408,0.748,1---1
LOW,180719.0,20180822.0,bmo,20180724.0,180720.0,Up,78.75,21.25,C,92.5,101.39,110.0,9.027999999999999,80.0,5739.0,-829.0,-0.748,0.748,1---1
DPZ,180719.0,20180719.0,bmo,,180921.0,Up,93.89,5.52,C,290.0,276.75,95.0,6.755,1178.0,113.0,1093.0,0.738,0.738,2---2
DPZ,180719.0,20180719.0,bmo,,180921.0,Down,0.39,99.61,C,310.0,276.75,89.0,2.206,2036.0,185.0,2003.0,0.442,0.738,2---2
DPZ,180719.0,20180719.0,bmo,,180720.0,Up,15.07,78.52,P,280.0,276.75,99.0,4.053,1201.0,1327.0,-830.0,-0.336,0.738,2---2
BIIB,180719.0,20180724.0,bmo,,180817.0,Up,89.02,10.98,C,365.0,358.11,98.0,14.886,592.0,95.0,492.0,0.732,0.732,2---2
BIIB,180719.0,20180724.0,bmo,,180817.0,Up,83.84,13.33,C,360.0,358.11,99.0,17.189,495.0,1753.0,365.0,0.627,0.732,2---2
BIIB,180719.0,20180724.0,bmo,,180817.0,Up,94.08,5.5,C,380.0,358.11,94.0,9.399,709.0,886.0,488.0,0.45899999999999996,0.732,2---2
OMC,180719.0,20181015.0,bmo,,180817.0,Up,97.72,2.2,C,72.5,69.61,96.0,0.8170000000000001,9218.0,748.0,8928.0,0.73,0.73,1---1
PSX,180719.0,20180727.0,bmo,20180820.0,190118.0,Down,0.7,99.3,C,110.0,110.9,101.0,7.2,1007.0,735.0,1007.0,0.725,0.725,1---1
EA,180719.0,20180726.0,amc,,190621.0,Down,43.23,50.83,C,150.0,147.96,99.0,18.045,421.0,3.0,401.0,0.7240000000000001,0.7240000000000001,2---2
NKE,180719.0,20180924.0,amc,,180720.0,Down,8.7,91.3,C,65.0,76.95,118.0,11.814,23.0,2795.0,-279.0,-0.33,0.72,1---1
NKE,180719.0,20180924.0,amc,,180720.0,Up,96.43,3.21,C,70.0,76.95,110.0,7.16,1372.0,7381.0,-488.0,-0.349,0.72,1---1
